time,accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z,latitude,longitude,speed
51.7,0.531551,0.292231,0.999129,0.10043,-0.051373,-0.394571,30.35192445,76.36446618,1.469
51.8,0.325205,-0.297836,0.962227,-0.239794,0.16786,-0.572619,30.35192453,76.36446468,1.425
51.9,0.017346,0.270023,-1.571763,-0.207302,0.235836,-0.351138,30.3519246,76.36446322,1.38
52.0,-0.001708,1.154698,-2.231174,-0.023942,-0.112885,-0.158192,30.35192467,76.36446181,1.333
52.1,-0.457629,1.260921,1.85946,0.066928,-0.120848,0.072626,30.35192474,76.36446045,1.285
52.2,0.202434,1.394263,-0.205941,0.501085,0.288004,0.587676,30.3519248,76.36445914,1.236
52.3,-0.468275,0.465287,1.04536,-0.197313,-0.030069,0.364611,30.35192486,76.36445788,1.186
52.4,0.019004,-0.087732,-1.515937,0.090199,-0.023524,0.206407,30.35192491,76.36445667,1.134
52.5,-0.567657,0.140271,-2.367349,0.558757,0.0835,0.281465,30.35192496,76.36445552,1.081
52.6,-0.011941,0.294857,0.402945,0.262181,-0.303955,0.110503,30.35192501,76.36445443,1.027
52.7,0.28332,0.531159,1.079015,-0.05887,-0.028957,-0.331055,30.35192505,76.36445339,0.971
52.8,-0.594922,-0.527913,1.525805,-0.567428,0.432986,-0.634366,30.35192508,76.36445241,0.914
52.9,0.33241,0.554641,-1.944198,-0.044191,0.115056,-0.315949,30.35192511,76.36445149,0.856
53.0,-0.131779,0.90932,-1.686953,0.056605,-0.105752,-0.159441,30.35192514,76.36445063,0.796
53.1,0.032579,1.47294,0.847177,-0.00583,-0.095269,0.02056,30.35192516,76.36444983,0.736
53.2,0.831383,1.609022,1.1299,0.310602,0.153365,0.306006,30.35192518,76.36444909,0.674
53.3,-0.863689,-0.038832,1.034819,-0.21514,-0.069659,0.17987,30.35192519,76.36444843,0.61
53.4,-0.033131,-0.532027,-1.382997,0.083365,0.123061,0.279969,30.3519252,76.36444782,0.546
53.5,-0.72551,0.051188,-2.175718,0.190767,0.027423,0.267459,30.3519252,76.36444729,0.497
53.6,0.251635,0.256482,0.237255,0.046787,-0.115594,0.066669,30.35192519,76.36444679,0.481
53.7,0.704781,0.345375,1.265459,0.112876,-0.186445,-0.170955,30.35192516,76.36444629,0.481
53.8,-0.886289,-0.488329,1.289864,-0.490533,0.257962,-0.671982,30.3519251,76.36444579,0.483
53.9,0.15794,-0.177899,-1.273885,-0.021388,0.06652,-0.171511,30.35192503,76.3644453,0.486
54.0,0.157861,0.422134,-2.267821,0.250843,0.191428,0.07086,30.35192493,76.3644448,0.49
54.1,-0.134221,0.821851,-0.285452,-0.025498,0.09724,0.109708,30.35192482,76.36444431,0.494
54.2,0.054764,0.776189,1.574919,0.102422,0.055488,0.464735,30.35192468,76.36444381,0.5
54.3,-1.381552,-0.671398,2.503566,-0.700142,0.495434,-0.012741,30.35192452,76.36444332,0.507
54.4,0.424579,0.199841,-1.151335,0.215085,0.07144,0.296861,30.35192434,76.36444283,0.515
54.5,-0.204396,-0.108205,-1.894167,0.013502,0.02269,0.116223,30.35192414,76.36444234,0.523
54.6,-0.426403,0.048765,0.098468,0.037173,-0.330769,0.1173,30.35192392,76.36444186,0.533
54.7,0.374362,0.510562,0.579779,0.036597,-0.246247,0.083111,30.35192369,76.36444137,0.543
54.8,0.720084,-0.441146,1.736194,-0.725455,-0.217867,-0.771204,30.35192343,76.36444089,0.553
54.9,0.560962,0.19157,-0.745432,0.363768,-0.071976,-0.094078,30.35192315,76.3644404,0.564
55.0,0.215801,0.552449,-1.866035,0.132822,0.150856,-0.147757,30.35192285,76.36443992,0.576
55.1,0.063246,0.838192,-0.496088,0.178244,-0.102946,-0.051633,30.35192253,76.36443944,0.589
55.2,-0.959333,1.159616,1.370861,0.262012,0.25808,0.268085,30.35192219,76.36443896,0.601
55.3,-0.799525,-0.399378,1.725881,-0.464278,0.270164,0.065236,30.35192183,76.36443848,0.615
55.4,0.717771,0.156783,-0.598408,0.236481,-0.210679,0.468442,30.35192146,76.36443801,0.628
55.5,-0.044363,-0.638322,-0.903655,-0.17484,-0.12612,0.213431,30.35192106,76.36443753,0.642
55.6,-0.377128,-0.125198,-1.507497,0.229008,-0.086757,0.255982,30.35192064,76.36443706,0.656
55.7,0.167115,-0.221826,0.339258,-0.112125,0.048307,0.034112,30.35192021,76.36443658,0.671
55.8,1.510887,0.064239,3.425801,-0.4612,-0.330579,-0.982184,30.35191976,76.36443611,0.686
55.9,-0.467171,-0.344293,0.34715,-0.116167,0.193486,-0.380509,30.35191928,76.36443564,0.701
56.0,0.564108,0.515321,-2.592888,0.369021,-0.017368,0.100784,30.35191879,76.36443517,0.716
56.1,0.353831,0.602336,-1.449733,0.013401,-0.182416,-0.095347,30.35191828,76.36443471,0.731
56.2,-0.53295,0.651448,1.37685,0.092007,0.028028,0.212818,30.35191775,76.36443424,0.747
56.3,0.26771,0.700565,0.555079,0.16567,0.295605,0.538006,30.35191721,76.36443377,0.762
56.4,-1.419191,0.496435,0.928222,-0.056067,0.382761,0.685068,30.35191664,76.36443331,0.778
56.5,0.239522,-0.299247,-1.057392,0.207058,-0.060943,0.536305,30.35191606,76.36443285,0.794
56.6,0.161575,-0.155202,-2.09774,0.188794,-0.075538,0.177562,30.35191546,76.36443239,0.81
56.7,-0.390785,-0.208178,-0.045624,0.112863,-0.167637,0.051851,30.35191484,76.36443193,0.826
56.8,1.418906,0.408798,0.762779,-0.242118,0.015693,-0.221599,30.35191421,76.36443147,0.842
56.9,-0.53918,-0.393893,1.508629,-0.400676,0.005081,-0.542358,30.35191355,76.36443101,0.858
57.0,0.520857,0.028363,-0.915419,0.18888,-0.219155,-0.151351,30.35191288,76.36443056,0.874
57.1,0.33233,0.648515,-2.515592,-0.008599,0.14833,-0.465643,30.35191219,76.3644301,0.89
57.2,-0.857034,1.154671,0.185522,-0.03616,0.02908,-0.170302,30.35191149,76.36442965,0.906
57.3,0.60465,1.363661,2.118384,0.308685,-0.414323,0.413094,30.35191076,76.3644292,0.922
57.4,-1.084444,-0.653925,1.392854,-0.486587,0.413522,0.2291,30.35191002,76.36442875,0.939
57.5,0.554149,0.047135,-2.049615,0.022049,0.292436,0.406359,30.35190927,76.3644283,0.955
57.6,-0.29475,-0.257076,-1.053661,0.14638,-0.065932,0.239294,30.35190849,76.36442785,0.971
57.7,0.110317,0.403305,-1.126164,0.308041,-0.381656,0.021398,30.3519077,76.36442741,0.987
57.8,-0.06077,0.809008,0.951099,-0.085161,-0.034098,-0.162853,30.35190689,76.36442696,1.003
57.9,0.394361,0.312957,2.358053,-0.376956,-0.085605,-0.539499,30.35190607,76.36442652,1.019
58.0,1.261471,0.203645,-0.467554,0.05639,-0.014642,-0.103774,30.35190523,76.36442608,1.035
58.1,0.115866,-0.029633,-2.115817,-0.099327,0.067227,-0.235968,30.35190437,76.36442564,1.051
58.2,0.364526,0.917721,-1.315262,0.227171,-0.050657,-0.026422,30.3519035,76.3644252,1.067
58.3,0.070294,0.292532,2.623787,-0.039943,0.019149,0.125645,30.35190261,76.36442476,1.083
58.4,0.334294,0.530979,1.965085,-0.452492,-0.453626,0.019269,30.35190171,76.36442432,1.099
58.5,-0.048787,0.066511,0.123934,0.133509,-0.074703,0.627005,30.35190079,76.36442389,1.114
58.6,-0.16814,0.374741,-2.207139,-0.011597,0.155735,0.372945,30.35189985,76.36442345,1.13
58.7,-0.455764,0.611344,-1.17104,0.332227,-0.139614,0.369077,30.3518989,76.36442302,1.146
58.8,0.403875,0.185092,0.688631,0.019895,-0.089945,-0.002096,30.35189793,76.36442259,1.161
58.9,0.62262,-0.312764,2.860682,-0.371401,-0.000601,-0.521444,30.35189695,76.36442216,1.177
59.0,0.597757,-0.843146,-0.005858,-0.028067,0.326438,-0.552317,30.35189595,76.36442173,1.192
59.1,0.449564,-0.604892,-1.404043,-0.237353,0.07476,-0.453435,30.35189494,76.3644213,1.207
59.2,0.476441,-0.040277,-1.262322,0.028046,-0.183794,-0.172675,30.35189391,76.36442087,1.223
59.3,0.147409,0.484533,1.296893,0.099567,-0.066211,0.109358,30.35189287,76.36442045,1.238
59.4,0.388618,0.183563,-0.05623,0.395221,0.276528,0.466493,30.35189181,76.36442003,1.253
59.5,-0.701959,-0.633939,0.988061,-0.191753,-0.00217,0.28245,30.35189074,76.3644196,1.268
59.6,0.189101,-1.028667,-0.7754,0.044153,-0.107277,0.341891,30.35188965,76.36441918,1.283
59.7,-0.416814,-0.340739,-1.820279,0.067875,0.102885,0.216506,30.35188855,76.36441876,1.297
59.8,-0.926187,0.096825,-0.524732,0.019501,0.167292,0.054049,30.35188744,76.36441835,1.312
59.9,0.511184,0.265895,2.513621,-0.33311,-0.487477,-0.207611,30.35188631,76.36441793,1.327
60.0,0.009929,-0.482366,0.317023,-0.057831,0.332998,-0.436366,30.35188517,76.36441751,1.341
60.1,-0.794049,-0.313849,-0.328586,-0.182588,0.144398,-0.386741,30.35188401,76.3644171,1.356
60.2,0.031709,0.032108,-1.891379,0.245863,0.15812,0.247312,30.35188284,76.36441669,1.37
60.3,0.746233,0.244645,0.397611,0.199518,0.06414,0.48968,30.35188165,76.36441627,1.384
60.4,0.214937,0.242101,-0.057119,0.389756,0.392715,0.39806,30.35188045,76.36441586,1.398
60.5,-1.032039,-0.675071,2.840841,-0.473751,-0.071044,0.010349,30.35187924,76.36441546,1.412
60.6,-0.015205,-0.650157,0.049971,0.27007,-0.109182,0.737304,30.35187802,76.36441505,1.426
60.7,-0.359228,-0.317553,-2.128003,-0.051807,0.377669,0.856098,30.35187678,76.36441464,1.44
60.8,0.494747,-0.125838,-1.589927,-0.143638,0.013853,-0.111241,30.35187552,76.36441424,1.454
60.9,-0.830239,0.049323,2.073156,-0.475925,0.103632,-0.852151,30.35187426,76.36441383,1.467
61.0,0.966974,-1.072429,2.504336,-0.193376,0.118903,-0.957046,30.35187298,76.36441343,1.481
61.1,-0.14777,-0.640589,-0.50546,0.259732,0.126261,-0.462409,30.35187169,76.36441303,1.494
61.2,0.692995,-0.067023,-1.818329,0.469434,-0.255995,-0.044807,30.35187039,76.36441263,1.507
61.3,0.012257,0.073397,-0.893032,0.095676,-0.007442,-0.022816,30.35186907,76.36441223,1.521
61.4,0.598583,0.445059,0.6433,0.403009,-0.301206,0.376024,30.35186774,76.36441184,1.534
61.5,-1.149423,-0.74829,0.793071,-0.682408,0.061641,-0.519429,30.3518664,76.36441144,1.547
61.6,-0.696594,-0.394204,-0.38319,0.149233,-0.168573,0.224389,30.35186505,76.36441105,1.559
61.7,-0.182294,-0.411568,-1.046002,-0.006072,0.04587,0.20857,30.35186368,76.36441065,1.572
61.8,-0.088642,-0.24132,-0.760996,0.106761,-0.185934,0.038615,30.35186231,76.36441026,1.585
61.9,-0.492839,-0.1504,1.71364,-0.099442,-0.029786,-0.249536,30.35186092,76.36440987,1.597
62.0,1.13673,-0.847846,2.398886,-0.272038,0.012056,-0.586198,30.35185952,76.36440948,1.61
62.1,1.036024,-0.213669,-1.230791,0.380407,-0.058333,-0.645841,30.3518581,76.3644091,1.622
62.2,0.766361,-0.18257,-1.291836,-0.432376,0.12944,-0.870571,30.35185668,76.36440871,1.634
62.3,-1.203186,-0.102455,-1.065443,0.415527,0.173313,0.109267,30.35185524,76.36440832,1.646
62.4,-0.998305,0.018084,0.813716,0.076941,0.310122,0.443808,30.3518538,76.36440794,1.658
62.5,0.732011,-0.562983,1.141287,-0.27506,-0.387428,0.366496,30.35185234,76.36440756,1.67
62.6,-0.266893,-1.025021,0.714063,0.016905,0.075273,0.545964,30.35185087,76.36440718,1.682
62.7,0.129062,-0.826174,-0.836673,-0.019329,0.110818,0.528466,30.35184939,76.3644068,1.693
62.8,0.349126,-0.20239,-1.735981,0.358237,-0.02315,0.308761,30.3518479,76.36440642,1.705
62.9,0.345922,-0.572758,1.003522,0.253066,-0.221215,-0.073828,30.3518464,76.36440604,1.716
63.0,0.256186,-0.422865,1.033573,0.036776,-0.143717,-0.257605,30.35184489,76.36440567,1.727
63.1,-0.070455,-0.499579,1.048817,-0.203989,0.013236,-0.314859,30.35184336,76.36440529,1.738
63.2,0.526327,0.047077,-1.28778,-0.033251,0.06505,-0.222689,30.35184183,76.36440492,1.749
63.3,-0.174068,0.617501,-1.673061,0.172518,-0.071983,-0.289285,30.35184029,76.36440455,1.76
63.4,-0.634552,0.161871,0.35157,0.11754,0.04795,-0.046207,30.35183873,76.36440418,1.771
63.5,0.719137,-0.165836,0.594015,0.178154,-0.151255,0.223576,30.35183717,76.36440381,1.782
63.6,-0.707383,-1.111304,1.554042,-0.301994,0.515448,0.281741,30.3518356,76.36440344,1.792
63.7,-0.462213,-1.516274,-0.182448,-0.205793,0.239099,0.429586,30.35183401,76.36440308,1.803
63.8,-0.205119,-0.792959,-1.773636,0.180318,-0.058239,0.378931,30.35183242,76.36440271,1.813
63.9,0.313379,-0.642408,0.556019,0.240938,-0.058922,0.156606,30.35183082,76.36440235,1.823
64.0,-0.052722,0.390662,1.323813,0.082502,0.182997,-0.018023,30.3518292,76.36440199,1.833
64.1,-0.045879,-0.823811,1.924095,-0.460893,0.116206,-0.45818,30.35182758,76.36440163,1.843
64.2,1.964708,0.319229,-1.177522,0.358483,-0.204224,-0.429468,30.35182595,76.36440127,1.853
64.3,-0.363808,0.001494,-1.644829,0.150789,-0.019698,-0.460184,30.35182431,76.36440091,1.863
64.4,-0.379293,0.299835,-0.548571,0.107478,0.042011,-0.194168,30.35182266,76.36440055,1.872
64.5,-0.65182,0.782311,0.723183,0.11487,0.045596,0.302365,30.35182101,76.3644002,1.882
64.6,0.319048,-0.594251,2.855673,-0.545768,0.260589,0.110376,30.35181934,76.36439984,1.891
64.7,0.395997,-0.664357,-0.328557,0.137871,-0.069842,0.628181,30.35181766,76.36439949,1.9
64.8,0.26584,-0.515945,-1.673333,-0.046234,-0.037094,0.544501,30.35181598,76.36439914,1.909
64.9,0.321607,-0.030601,0.135689,0.244695,-0.32957,0.275147,30.35181429,76.36439879,1.918
65.0,-0.519308,0.376914,1.176884,0.224678,-0.057928,-0.067234,30.35181259,76.36439844,1.927
65.1,0.490307,-0.426187,1.196126,-0.590747,0.284302,-0.702602,30.35181088,76.36439809,1.936
65.2,1.158293,0.224427,-0.240893,0.099555,0.181017,-0.120159,30.35180916,76.36439774,1.944
65.3,1.085817,0.375203,-1.455212,0.184388,0.016843,-0.206088,30.35180744,76.3643974,1.953
65.4,0.273199,0.567544,-1.705698,0.154603,-0.043639,-0.215661,30.3518057,76.36439706,1.961
65.5,-0.870792,0.822171,1.294221,-0.106752,0.038318,0.053699,30.35180396,76.36439671,1.969
65.6,0.645149,1.036013,1.583342,-0.289991,-0.422908,0.129349,30.35180221,76.36439637,1.977
65.7,-0.374636,0.237759,0.121266,-0.048918,-0.055291,0.196738,30.35180046,76.36439603,1.985
65.8,-0.154916,0.028119,-1.060224,-0.12996,0.125673,0.220649,30.35179869,76.3643957,1.993
65.9,0.060205,0.456408,-1.899571,0.215273,-0.175486,0.109922,30.35179692,76.36439536,2.001
66.0,-0.144725,0.176722,0.204439,0.046854,-0.21737,-0.222499,30.35179515,76.36439502,2.009
66.1,0.534977,-0.248735,1.482245,-0.23262,-0.045276,-0.280719,30.35179336,76.36439469,2.016
66.2,0.43248,0.017371,1.128658,0.025649,0.209384,-0.134874,30.35179157,76.36439436,2.024
66.3,0.731856,0.008046,-0.881236,0.042494,-0.006998,-0.301959,30.35178977,76.36439403,2.031
66.4,0.517824,0.214974,-2.14722,0.396853,0.125996,-0.247976,30.35178797,76.3643937,2.038
66.5,0.14706,0.312058,-0.307371,0.3573,-0.039539,-0.393839,30.35178615,76.36439337,2.045
66.6,-1.250332,0.14826,0.301963,-0.083331,0.265038,0.225569,30.35178434,76.36439304,2.052
66.7,-1.012583,-0.868191,2.945295,-0.873484,0.013804,0.344455,30.35178251,76.36439271,2.059
66.8,-0.161212,-0.258387,-0.738862,-0.010852,-0.096938,0.636578,30.35178068,76.36439239,2.065
66.9,-0.439875,-0.140737,-1.707919,0.164343,0.017521,0.388156,30.35177884,76.36439207,2.072
67.0,-0.459599,-0.057971,-0.533679,0.08393,-0.183413,0.214153,30.351777,76.36439174,2.078
67.1,0.23851,0.568292,0.975502,0.264753,-0.118311,0.095609,30.35177515,76.36439142,2.084
67.2,0.60423,-0.621933,1.58368,-0.627684,-0.077048,-0.510853,30.3517733,76.3643911,2.09
67.3,0.560815,0.007079,0.168629,0.118008,0.122099,-0.164458,30.35177144,76.36439079,2.096
67.4,0.545483,0.060807,-2.002864,0.171176,0.162334,-0.248147,30.35176957,76.36439047,2.102
67.5,0.484101,0.482181,-1.51736,0.136057,-0.183375,-0.149896,30.3517677,76.36439015,2.108
67.6,-0.77092,1.014997,1.312639,-0.052898,0.020221,-0.009022,30.35176582,76.36438984,2.114
67.7,-0.36897,0.255799,1.74481,-0.104969,0.025,0.27756,30.35176394,76.36438953,2.119
67.8,-0.11093,0.029218,-0.248728,0.05977,-0.198317,0.352825,30.35176205,76.36438922,2.125
67.9,-0.269009,-0.180529,-0.717341,-0.014916,0.011415,0.295498,30.35176016,76.36438891,2.13
68.0,0.441609,0.501422,-1.565918,0.257937,-0.110403,0.287645,30.35175826,76.3643886,2.135
68.1,-0.302486,0.214677,1.085037,0.162036,-0.290253,-0.120615,30.35175636,76.36438829,2.14
68.2,1.402365,0.099175,1.128933,-0.055541,-0.107492,-0.231068,30.35175446,76.36438798,2.145
68.3,0.529176,-0.34529,1.057781,-0.271113,0.288347,-0.228615,30.35175254,76.36438768,2.15
68.4,1.059785,0.011365,-1.224685,-0.126498,0.021234,-0.223901,30.35175063,76.36438738,2.154
68.5,0.695842,0.408994,-2.134316,0.265533,0.035726,-0.30088,30.35174871,76.36438707,2.159
68.6,0.143217,0.652783,-0.352304,0.357558,-0.177929,-0.050382,30.35174679,76.36438677,2.163
68.7,0.759928,0.407946,0.918128,0.276923,0.206151,0.237611,30.35174486,76.36438647,2.168
68.8,-1.408085,-1.491453,2.661765,-0.405027,0.072419,0.052334,30.35174293,76.36438618,2.172
68.9,-0.285281,-0.750321,-1.388141,0.030249,-0.137327,0.107335,30.35174099,76.36438588,2.176
69.0,-0.229857,-0.396573,-1.691998,0.337261,-0.025662,0.239395,30.35173905,76.36438558,2.18
69.1,0.005734,-0.059565,0.544608,0.153768,-0.16535,0.086945,30.35173711,76.36438529,2.183
69.2,0.114988,0.461188,1.789599,0.010954,0.097414,-0.095717,30.35173516,76.364385,2.187
69.3,0.709817,-0.469415,1.568734,-0.505146,0.200045,-0.510475,30.35173321,76.36438471,2.19
69.4,1.40715,-0.130476,-1.309219,-0.078441,-0.081951,-0.257682,30.35173126,76.36438442,2.194
69.5,0.482538,0.363159,-2.28177,0.225992,-0.056599,-0.295115,30.3517293,76.36438413,2.197
69.6,0.554229,0.639929,-0.64448,0.157189,-0.355113,-0.23167,30.35172734,76.36438384,2.2
69.7,-0.755051,0.623151,1.524109,0.101671,0.288473,-0.001146,30.35172538,76.36438355,2.203
69.8,-1.006907,-0.894074,2.05883,-0.425019,-0.229769,0.102025,30.35172341,76.36438327,2.206
69.9,-0.392538,-0.013198,-0.31553,0.021279,-0.216242,0.332973,30.35172144,76.36438299,2.209
70.0,-0.324921,-0.722187,-1.020276,0.084377,-0.017263,0.422805,30.35171947,76.36438271,2.212
70.1,-0.018189,-0.322825,-1.462274,0.326301,-0.08425,0.333122,30.3517175,76.36438243,2.214
70.2,0.005321,0.58453,0.642347,0.179794,-0.310228,-0.071195,30.35171553,76.36438215,2.216
70.3,0.384715,-0.374327,1.326545,-0.528459,0.079314,-0.529999,30.35171355,76.36438187,2.219
70.4,0.506579,-0.364157,0.849072,-0.476202,0.120726,-0.209374,30.35171157,76.36438159,2.221
70.5,0.601909,0.299288,-1.309767,-0.01138,-0.115382,-0.181575,30.35170959,76.36438132,2.223
70.6,-0.437332,0.443486,-0.940708,0.028221,0.076126,-0.216862,30.3517076,76.36438104,2.225
70.7,-1.008663,0.220153,1.69754,0.091536,-0.056566,0.224747,30.35170562,76.36438077,2.226
70.8,0.446939,0.666713,1.46631,-0.184427,-0.060499,0.325467,30.35170363,76.3643805,2.228
70.9,-0.457072,-0.909923,0.723843,0.028888,0.43987,0.449585,30.35170164,76.36438023,2.23
71.0,-0.028511,-0.893982,-0.250254,-0.105229,0.023071,0.137786,30.35169965,76.36437996,2.231
71.1,0.317172,-0.667633,-1.534564,0.364798,0.129933,0.180899,30.35169766,76.36437969,2.232
71.2,0.303265,-0.230427,0.203598,0.282809,-0.125834,-0.005567,30.35169567,76.36437943,2.233
71.3,-0.163433,0.20145,0.841504,0.282556,-0.28951,0.058845,30.35169367,76.36437916,2.234
71.4,0.601663,-0.48717,1.157212,-0.500446,0.050449,-0.526519,30.35169168,76.3643789,2.235
71.5,0.916714,-0.289307,-0.563339,-0.084438,-0.049165,-0.405262,30.35168968,76.36437864,2.236
71.6,0.189945,0.127561,-1.903996,0.002508,0.188863,-0.345066,30.35168769,76.36437838,2.237
71.7,0.059648,0.160165,0.132091,-0.053256,-0.159765,-0.062471,30.35168569,76.36437812,2.237
71.8,-0.149735,0.784772,0.234943,0.294165,0.055359,0.36005,30.35168369,76.36437786,2.237
71.9,0.178998,-0.611738,3.237434,-0.341403,0.282774,0.194839,30.3516817,76.36437761,2.238
72.0,0.283637,-0.578987,-0.565213,0.180045,-0.109914,0.372198,30.3516797,76.36437735,2.238
72.1,0.177653,-0.638759,-1.643415,0.032129,-0.05623,0.158407,30.3516777,76.3643771,2.238
72.2,-0.112212,-0.058762,-1.161982,0.135649,-0.129186,0.169738,30.3516757,76.36437685,2.238
72.3,0.551013,-0.177171,1.673195,0.02111,-0.266323,0.057878,30.3516737,76.36437659,2.237
72.4,0.00184,-0.572445,2.241115,-0.637867,-0.132146,-0.52972,30.3516717,76.36437634,2.237
72.5,0.728059,-0.339883,0.379493,0.049363,-0.003602,-0.035914,30.35166971,76.3643761,2.236
72.6,0.198887,-0.409108,-2.479274,-0.122672,0.219507,-0.234145,30.35166771,76.36437585,2.236
72.7,0.062312,0.284443,-1.674046,0.114896,-0.055238,-0.143602,30.35166571,76.3643756,2.235
72.8,-0.78029,0.786694,1.340757,-0.258049,-0.060779,-0.061141,30.35166372,76.36437536,2.234
72.9,0.073221,1.117273,1.897416,-0.20431,-0.058644,0.28618,30.35166172,76.36437512,2.233
73.0,-0.215034,-0.077885,1.197265,0.084307,-0.386243,0.378038,30.35165973,76.36437488,2.232
73.1,-0.367275,-0.686729,-1.916572,0.157779,0.232878,0.244184,30.35165773,76.36437464,2.231
73.2,-1.019127,-0.295547,-2.242299,0.30683,-0.07254,0.214479,30.35165574,76.3643744,2.229
73.3,-0.160976,0.260936,0.249579,0.042217,-0.139355,0.096627,30.35165375,76.36437416,2.228
73.4,-0.199551,-0.203579,2.161168,-0.242837,0.082362,-0.43544,30.35165176,76.36437392,2.226
73.5,-1.342157,-1.609805,2.519806,-0.463154,0.654768,0.089833,30.35164977,76.36437369,2.224
73.6,1.479654,-0.289267,-2.406441,0.158003,-0.087788,-0.143281,30.35164778,76.36437345,2.222
73.7,0.118162,-0.340653,-1.28007,0.076522,0.049703,-0.370255,30.3516458,76.36437322,2.22
73.8,-0.201138,0.289417,-0.25854,-0.080065,-0.013148,-0.078396,30.35164381,76.36437299,2.218
73.9,-0.726149,0.630954,0.401441,-0.12613,0.4916,0.389101,30.35164183,76.36437276,2.216
74.0,-0.499801,-0.178647,3.863497,-0.761656,-0.205353,0.023814,30.35163985,76.36437253,2.213
74.1,1.009485,-0.042964,-1.064266,0.669843,-0.316828,0.4463,30.35163788,76.36437231,2.211
74.2,-0.190737,-0.59639,-2.211068,0.260946,0.100707,0.291468,30.3516359,76.36437208,2.208
74.3,-0.234808,-0.415424,-0.907094,0.311783,-0.193548,0.226747,30.35163393,76.36437186,2.205
74.4,1.184814,-0.653095,1.057084,0.039808,-0.098333,0.197653,30.35163196,76.36437164,2.202
74.5,1.078244,-0.881072,2.160472,-0.538098,-0.356222,-0.997404,30.35162999,76.36437141,2.199
74.6,0.585345,-0.456855,0.268196,-0.266516,0.010049,-0.483707,30.35162802,76.36437119,2.196
74.7,0.431703,-0.298384,-2.082496,0.046049,0.162449,-0.358403,30.35162606,76.36437098,2.193
74.8,0.228863,0.214448,-1.215341,-0.041213,0.035573,-0.387593,30.3516241,76.36437076,2.189
74.9,-0.531122,0.914283,1.704419,0.04377,0.050831,0.117746,30.35162215,76.36437054,2.186
75.0,0.664926,0.798698,0.535688,0.139365,0.288994,0.553946,30.35162019,76.36437033,2.182
75.1,-0.644063,-0.131253,0.989781,0.054684,0.239539,0.465336,30.35161824,76.36437011,2.178
75.2,-0.096205,-0.770403,-2.007494,-0.163524,0.299143,0.155974,30.3516163,76.3643699,2.174
75.3,0.024503,-0.281192,-2.406498,0.300925,-0.022564,0.291994,30.35161435,76.36436969,2.17
75.4,0.262419,0.071893,0.643774,0.104584,-0.207616,0.13816,30.35161241,76.36436948,2.166
75.5,1.824428,0.346821,1.620979,-0.154704,0.077727,-0.071062,30.35161048,76.36436928,2.162
75.6,0.411676,-0.585873,1.967702,-0.399404,0.143948,-0.601005,30.35160855,76.36436907,2.157
75.7,0.503359,-0.065667,-1.087221,0.230375,-0.075344,-0.232504,30.35160662,76.36436886,2.153
75.8,0.941467,-0.020436,-2.006444,0.319842,-0.077468,-0.025846,30.35160469,76.36436866,2.148
75.9,0.188945,0.286087,-0.674894,0.112383,0.08007,-0.105397,30.35160278,76.36436846,2.143
76.0,-0.366599,0.358219,0.760939,0.066261,0.035742,0.323055,30.35160086,76.36436826,2.138
76.1,-0.258589,-1.270068,1.267331,-0.53468,-0.122654,0.435943,30.35159895,76.36436806,2.133
76.2,-0.132933,-0.450258,-0.320086,-0.270976,0.051534,0.467577,30.35159704,76.36436786,2.128
76.3,0.318689,-0.081598,-1.117146,-0.050983,-0.083857,0.335181,30.35159514,76.36436766,2.123
76.4,0.494258,0.163512,-0.676478,0.177165,-0.321794,0.017326,30.35159324,76.36436747,2.117
76.5,0.550268,-0.356102,2.106339,-0.315095,0.010595,0.06692,30.35159135,76.36436727,2.112
76.6,1.051542,-0.331341,1.5378,-0.384657,-0.059534,-0.62188,30.35158947,76.36436708,2.106
76.7,-0.608866,0.335592,-0.305824,-0.161408,0.068403,-0.381041,30.35158758,76.36436689,2.1
76.8,0.274505,0.784447,-2.663913,0.276405,0.071096,-0.502461,30.35158571,76.3643667,2.094
76.9,-0.560994,0.843961,-1.321286,0.21681,0.068136,-0.537245,30.35158384,76.36436651,2.088
77.0,-1.360465,1.008757,1.431417,0.144711,-0.015541,0.050374,30.35158197,76.36436632,2.082
77.1,-0.435759,-0.149556,2.827965,-0.391436,-0.608554,0.357158,30.35158011,76.36436613,2.075
77.2,-0.425306,-0.166742,0.120945,0.173305,-0.204328,0.785503,30.35157826,76.36436595,2.069
77.3,-1.052894,-0.484084,-1.379578,-0.166966,0.300315,0.531835,30.35157641,76.36436576,2.062
77.4,-0.885619,0.19097,-2.139393,0.388657,0.030006,0.652582,30.35157456,76.36436558,2.055
77.5,-0.242376,-0.032775,1.927969,-0.086412,-0.395076,0.243889,30.35157273,76.3643654,2.049
77.6,0.077909,-0.19485,0.926287,-0.069572,0.188453,-0.088028,30.3515709,76.36436522,2.042
77.7,-0.23514,-0.115924,0.4337,0.060275,0.376178,0.092319,30.35156907,76.36436504,2.034
77.8,0.034218,-0.184203,-1.809866,-0.292516,0.28605,-0.182041,30.35156725,76.36436487,2.027
77.9,-0.107352,0.682961,-2.517996,0.072055,0.090657,-0.078362,30.35156544,76.36436469,2.02
